filename,r_peaks_seconds
records500/13000/13337_hr,"1.21,2.31,3.39,4.47,5.58,6.66,7.74,8.84"
records500/13000/13338_hr,"0.92,1.68,2.43,3.2,3.97,4.73,5.49,6.24,7.0,7.78,8.55,9.31"
records500/13000/13349_hr,"0.83,1.71,2.58,3.4,4.2,5.08,6.0,6.88,7.71,8.58"
records500/13000/13361_hr,"0.66,1.58,2.44,3.29,4.18,5.22,6.28,7.29,8.2,9.0"
records500/13000/13370_hr,"0.7,1.62,2.54,3.5,4.49,5.45,6.43,7.42,8.42"
records500/13000/13380_hr,"0.76,1.51,2.19,2.88,3.58,4.3,5.11,5.85,6.57,7.29,8.02,8.74"
records500/13000/13397_hr,"0.77,1.35,1.94,2.54,3.13,3.73,4.32,4.91,5.49,6.07,6.64,7.21,7.79,8.37,8.95"
records500/13000/13398_hr,"0.97,1.71,2.46,3.2,3.94,4.69,5.43,6.19,6.81,7.2,7.57,7.97,8.33,9.21"
records500/13000/13400_hr,"0.96,1.9,2.82,3.76,4.7,5.64,6.58,7.52,8.46"
records500/13000/13404_hr,"0.66,1.4,2.15,2.89,3.62,4.36,5.11,5.84,6.56,7.28,8.05,8.86"
records500/13000/13405_hr,"0.87,1.7,2.54,3.36,4.21,5.06,5.91,6.77,7.63,8.48,9.34"
records500/13000/13446_hr,"0.74,1.74,2.73,3.75,4.79,5.88,7.01,8.11,9.22"
records500/13000/13479_hr,"1.16,1.97,2.79,3.62,4.45,5.28,6.12,6.95,7.79,8.62"
records500/13000/13494_hr,"0.93,1.83,2.75,3.67,4.59,5.51,6.42,7.34,8.26,9.19"
records500/13000/13499_hr,"0.99,1.47,2.01,2.76,3.78,4.58,5.38,6.15,6.89,7.63,8.49,9.28"
records500/13000/13516_hr,"0.88,1.46,2.03,2.58,3.16,3.73,4.16,4.84,5.43,6.01,6.55,7.0,7.69,8.28,8.72"
records500/13000/13556_hr,"0.86,1.93,3.0,4.06,5.11,6.17,7.22,8.27,9.31"
records500/13000/13577_hr,"0.94,1.34,1.74,2.15,2.55,2.95,3.35,3.75,4.15,4.56,4.96,5.36,5.76,6.16,6.57,6.97,7.37,7.77,8.17,8.58,8.98"
records500/13000/13595_hr,"0.93,1.79,2.62,3.47,4.34,5.22,6.11,7.0,7.89,8.81"
records500/13000/13612_hr,"0.94,1.65,2.35,3.05,3.81,4.56,5.3,6.05,6.76,7.54,8.25,8.95"
records500/13000/13630_hr,"1.24,1.87,2.56,3.23,3.92,4.59,5.23,5.87,6.5,7.13,7.76,8.38,8.98"
records500/13000/13642_hr,"1.19,1.88,2.57,3.26,3.97,4.67,5.37,6.07,6.76,7.44,8.13,8.81"
records500/13000/13666_hr,"1.09,1.64,2.19,2.74,3.27,3.8,4.32,4.85,5.38,5.91,6.46,7.0,7.53,8.06,8.6,9.13"
records500/13000/13711_hr,"1.36,2.28,3.2,3.85,5.24,6.21,7.12,8.09,8.82"
records500/13000/13712_hr,"1.33,2.21,3.07,3.9,4.7,5.52,6.36,7.2,7.98,8.74"
records500/13000/13717_hr,"0.87,1.68,2.49,3.31,4.1,4.89,5.71,6.53,7.37,8.18,8.99"
records500/13000/13744_hr,"0.74,1.58,2.41,3.23,4.05,4.91,5.74,6.54,7.39,8.22,9.06"
records500/13000/13777_hr,"1.36,2.17,3.05,3.81,4.86,5.75,6.43,7.52,8.41,9.07"
records500/13000/13786_hr,"1.08,1.9,2.7,3.51,4.33,5.15,5.97,6.78,7.6,8.43,9.25"
records500/13000/13812_hr,"1.19,2.24,3.27,4.27,5.31,6.37,7.38,8.39"
records500/13000/13819_hr,"0.76,1.58,2.4,3.24,4.09,4.95,5.8,6.64,7.47,8.33,9.18"
records500/13000/13835_hr,"0.99,1.99,3.01,4.02,5.02,5.85,7.03,7.74,9.04"
records500/13000/13847_hr,"0.85,1.18,1.73,2.63,3.53,3.86,4.43,5.33,6.24,7.2,8.14,9.05"
records500/13000/13848_hr,"0.76,1.58,2.48,3.41,4.32,5.25,6.28,7.37,8.47"
records500/13000/13849_hr,"0.95,1.38,2.32,3.26,4.19,4.83,5.6,6.19,6.87,7.37,7.96,8.54,9.12"
records500/13000/13853_hr,"0.65,1.02,1.59,2.17,2.71,3.29,3.92,4.45,5.07,5.65,6.23,6.81,7.38,7.95,8.27,9.02"
records500/13000/13855_hr,"0.79,1.21,1.69,2.1,2.98,3.47,3.88,4.76,5.64,6.51,7.39,8.27,9.15"
records500/13000/13860_hr,"0.92,1.71,2.5,3.28,4.06,4.83,5.6,6.34,7.09,7.84,8.62"
records500/13000/13867_hr,"1.44,2.58,3.68,4.83,5.97,7.1,8.33"
records500/13000/13879_hr,"0.98,1.92,2.84,3.73,4.59,5.36,6.18,6.92,7.69,8.45,9.21"
records500/13000/13887_hr,"0.71,1.62,2.53,3.39,4.26,5.15,6.05,6.97,7.9,8.81"
records500/13000/13895_hr,"1.03,1.75,2.48,3.23,3.99,4.72,5.47,6.23,7.0,7.76,8.5,9.29"
records500/13000/13899_hr,"0.89,1.42,1.95,2.48,3.01,3.54,4.06,4.46,5.12,5.65,6.17,6.69,7.21,7.74,8.27,8.81"
records500/13000/13908_hr,"0.71,1.47,2.06,2.62,3.19,3.76,4.19,4.89,5.44,5.99,6.55,7.11,7.67,8.26,8.85"
records500/13000/13912_hr,"0.76,1.46,2.16,2.87,3.57,4.28,4.98,5.69,6.39,7.09,7.81,8.52,9.22"
records500/13000/13913_hr,"1.02,1.51,2.0,2.49,2.98,3.47,3.97,4.46,4.95,5.45,5.93,6.43,6.92,7.41,7.91,8.4,8.89"
records500/13000/13918_hr,"0.72,1.75,2.78,3.87,4.89,5.85,6.89,7.99,9.0"
records500/13000/13923_hr,"1.02,1.76,2.48,3.17,3.88,4.6,5.34,6.1,6.88,7.63,8.39,9.13"
records500/13000/13926_hr,"0.83,1.77,2.69,3.58,4.44,5.26,6.12,7.08,8.07,9.05"
records500/13000/13946_hr,"1.24,1.99,2.76,3.5,4.26,5.01,5.77,6.53,7.28,8.04,8.79"
records500/13000/13954_hr,"1.42,2.15,2.96,3.74,4.51,5.28,6.08,6.86,7.62,8.42,9.23"
records500/13000/13955_hr,"0.93,2.02,2.32,3.07,3.37,4.15,5.25,5.55,6.3,7.38,7.69,8.46"
records500/13000/13959_hr,"1.02,1.88,2.81,3.78,4.66,5.55,6.54,7.51,8.38,9.25"
records500/13000/13971_hr,"0.76,1.58,2.39,3.19,3.99,4.81,5.62,6.42,7.23,8.04,8.85"
records500/13000/13993_hr,"1.22,1.96,2.72,3.51,4.32,5.15,6.0,6.83,7.66,8.49,9.33"
records500/14000/14004_hr,"0.84,1.58,2.45,3.2,3.93,4.66,5.36,6.23,7.04,7.75,8.39,9.02"
records500/14000/14005_hr,"0.69,1.57,2.4,2.88,3.29,4.12,5.02,5.84,6.32,6.74,7.56,8.46,9.28"
records500/14000/14018_hr,"1.51,2.62,3.74,4.87,6.02,7.21,8.41"
records500/14000/14021_hr,"0.91,1.69,2.44,3.17,3.89,4.61,5.36,6.13,6.96,7.75,8.59"
records500/14000/14026_hr,"0.95,2.25,3.57,4.9,6.21,7.53,8.86"
records500/14000/14027_hr,"0.84,1.62,2.38,3.14,3.93,4.71,5.5,6.26,7.01,7.79,8.54,9.3"
records500/14000/14071_hr,"0.92,1.63,2.34,3.04,3.74,4.45,5.15,5.87,6.58,7.28,7.98,8.68"
records500/14000/14097_hr,"1.11,2.06,3.01,3.96,4.91,5.85,6.79,7.72,8.66"
records500/14000/14107_hr,"0.97,1.77,2.61,3.5,4.32,5.13,6.01,6.94,7.95,8.81"
records500/14000/14123_hr,"0.99,1.82,2.63,3.46,4.29,5.14,6.0,6.85,7.68,8.53"
records500/14000/14131_hr,"1.06,1.51,2.84,3.8,4.84,5.32,6.67,7.69,8.73,9.2"
records500/14000/14138_hr,"1.11,2.14,3.16,4.14,5.13,6.18,7.23,8.28,9.29"
records500/14000/14139_hr,"1.16,1.92,2.69,3.49,4.25,5.01,5.79,6.58,7.35,8.11,8.88"
records500/14000/14145_hr,"1.41,2.5,3.58,4.67,5.75,6.8,7.87,8.92"
records500/14000/14146_hr,"0.97,1.76,2.57,3.38,4.18,4.97,5.74,6.52,7.31,8.1,8.9"
records500/14000/14149_hr,"1.36,2.16,2.97,3.79,4.61,5.4,6.2,7.01,7.81,8.6"
records500/14000/14159_hr,"1.3,2.18,3.08,3.55,3.94,4.79,5.64,6.51,7.39,7.96,8.26,9.13"
records500/14000/14166_hr,"1.2,1.84,2.49,3.13,3.77,4.4,5.04,5.69,6.35,6.98,7.61,8.26,8.9"
records500/14000/14167_hr,"1.13,2.42,3.69,4.23,5.95,7.26,8.56"
records500/14000/14170_hr,"1.06,1.81,2.55,3.28,4.01,4.75,5.49,6.24,7.07,7.99,8.91"
records500/14000/14177_hr,"0.69,1.56,2.45,3.36,4.21,5.08,5.96,6.87,7.74,8.62"
records500/14000/14184_hr,"0.7,1.17,1.61,2.5,3.36,4.22,5.07,5.91,6.76,7.65,8.57"
records500/14000/14187_hr,"0.79,1.6,2.42,3.26,4.11,4.96,5.81,6.67,7.53,8.37,9.2"
records500/14000/14192_hr,"1.26,2.15,3.06,3.96,4.85,5.75,6.64,7.55,8.44,9.32"
records500/14000/14194_hr,"1.06,1.77,2.47,3.17,3.88,4.57,5.28,5.99,6.69,7.39,8.11,8.83"
records500/14000/14201_hr,"1.08,1.69,2.21,2.7,3.43,3.94,4.61,5.26,5.78,6.3,7.16,7.68,8.19,8.68"
records500/14000/14205_hr,"1.38,2.18,3.03,3.87,4.68,5.45,6.21,6.99,7.77,8.55,9.32"
records500/14000/14217_hr,"1.24,2.36,3.47,4.56,5.64,6.7,7.76,8.84"
records500/14000/14220_hr,"1.62,2.62,3.62,4.7,5.78,6.85,7.89,8.86"
records500/14000/14224_hr,"1.01,1.87,2.46,3.31,4.21,5.01,5.81,6.68,7.52,8.2,9.03"
records500/14000/14238_hr,"0.73,1.11,1.68,2.11,2.81,3.27,3.87,4.52,4.97,5.44,5.85,6.5,7.17,7.73,8.24,8.78"
records500/14000/14244_hr,"1.36,2.2,3.05,3.88,4.72,5.57,6.4,7.24,8.08,8.91"
records500/14000/14248_hr,"1.09,1.91,2.73,3.56,4.33,5.09,5.89,6.7,7.53,8.34,9.1"
records500/14000/14256_hr,"0.77,1.61,2.47,3.33,4.2,5.07,5.96,6.85,7.72,8.58"
records500/14000/14288_hr,"0.89,1.63,2.36,3.07,3.78,4.49,5.25,5.98,6.74,7.5,8.25,9.0"
records500/14000/14301_hr,"1.38,2.36,3.35,4.33,5.32,6.33,7.35,8.37"
records500/14000/14304_hr,"0.67,1.53,2.34,3.14,3.89,4.61,5.32,6.09,7.03,7.83,8.62"
records500/14000/14314_hr,"1.02,1.62,2.52,3.15,4.04,4.65,5.55,6.31,7.06,7.67,8.42,9.16"
records500/14000/14315_hr,"0.8,1.56,2.32,3.07,3.82,4.56,5.33,6.07,6.82,7.56,8.3,9.04"
records500/14000/14350_hr,"0.75,1.29,1.82,2.35,2.89,3.44,3.98,4.51,5.05,5.58,6.11,6.65,7.19,7.73,8.27,8.8,9.33"
records500/14000/14356_hr,"1.06,1.72,2.41,3.1,3.78,4.46,5.13,5.8,6.48,7.13,7.77,8.4,9.03"
records500/14000/14375_hr,"0.66,1.38,2.11,2.84,3.56,4.28,5.02,5.79,6.76,7.65,8.51"
records500/14000/14382_hr,"0.85,1.38,1.85,2.31,2.84,3.58,4.19,4.68,5.1,5.6,6.17,6.69,7.05,7.49,8.01,8.37,8.86,9.32"
records500/14000/14384_hr,"1.03,1.82,2.62,3.43,4.08,5.04,5.84,6.63,7.42,8.22,8.93"
records500/14000/14392_hr,"1.29,2.35,3.42,4.48,5.55,6.62,7.7,8.78"
records500/14000/14400_hr,"0.79,1.41,2.15,2.86,3.56,4.0,4.9,5.6,6.24,6.94,7.63,8.27,8.91"
records500/14000/14409_hr,"0.88,1.83,2.78,3.78,4.79,5.72,6.6,7.5,8.41,9.32"
records500/14000/14424_hr,"0.67,1.32,1.98,2.63,3.29,3.94,4.6,5.26,5.92,6.58,7.24,7.89,8.53,9.18"
records500/14000/14427_hr,"1.44,2.23,2.99,3.78,4.53,5.3,5.94,6.83,8.41,9.23"
records500/14000/14446_hr,"0.89,1.27,1.76,2.13,2.48,2.83,3.21,3.55,4.1,4.49,4.88,5.24,5.61,6.1,6.59,6.94,7.32,7.71,8.02,8.56,8.92"
records500/14000/14448_hr,"1.33,2.04,2.74,3.46,4.18,4.91,5.65,6.36,7.09,7.8,8.53,9.23"
records500/14000/14457_hr,"1.35,2.14,2.95,3.74,4.57,5.47,6.38,7.22,8.02,8.85"
records500/14000/14459_hr,"0.83,1.95,2.7,4.1,5.12,6.15,7.16,8.35"
records500/14000/14501_hr,"1.59,2.61,3.07,3.7,4.73,5.83,6.31,6.89,7.35,7.89,8.35,8.94"
records500/14000/14534_hr,"0.86,1.91,2.72,3.51,4.28,4.79,5.86,6.69,7.51,8.0,8.48,8.81"
records500/14000/14565_hr,"0.82,1.78,2.77,3.77,4.75,5.71,6.7,7.69,8.66"
records500/14000/14580_hr,"0.86,1.81,2.76,3.71,4.63,5.54,6.44,7.3,8.15,9.0"
records500/14000/14585_hr,"0.88,1.79,2.69,3.61,4.51,5.4,6.3,7.21,8.12,9.02"
records500/14000/14597_hr,"0.85,1.87,2.94,4.02,5.05,6.05,7.09,8.12,9.16"
records500/14000/14613_hr,"1.27,2.31,3.38,4.45,5.48,6.49,7.53,8.58"
records500/14000/14620_hr,"1.39,2.14,2.89,3.63,4.37,5.1,5.83,6.51,7.28,8.03,8.81"
records500/14000/14627_hr,"0.76,1.55,2.32,3.09,3.92,4.8,5.64,6.53,7.4,8.27,8.7,9.1"
records500/14000/14628_hr,"1.08,1.48,1.85,2.4,3.0,3.6,4.15,4.6,5.3,5.69,6.02,6.32,6.62,6.92,7.22,7.53,7.85,8.16,8.48,8.83,9.32"
records500/14000/14634_hr,"1.46,2.26,3.07,3.88,4.7,5.52,6.36,7.18,8.02,8.87"
records500/14000/14637_hr,"1.02,1.98,2.93,3.86,4.78,5.7,6.66,7.63,8.59"
records500/14000/14647_hr,"1.25,2.17,3.09,4.03,4.96,5.88,6.78,7.69,8.61"
records500/14000/14653_hr,"1.62,2.81,3.91,5.06,6.25,7.29,8.36"
records500/14000/14662_hr,"0.78,1.81,2.85,3.85,4.83,5.83,6.83,7.83,8.83"
records500/14000/14667_hr,"1.45,2.38,3.31,4.18,5.08,5.97,6.81,7.6,8.4,9.21"
records500/14000/14670_hr,"1.01,1.68,2.34,3.01,3.67,4.34,5.02,5.69,6.36,7.03,7.71,8.38,9.05"
records500/14000/14674_hr,"0.81,1.66,2.51,3.36,4.22,5.06,5.88,6.71,7.54,8.35,9.15"
records500/14000/14678_hr,"1.58,2.68,3.77,4.83,5.93,7.02,8.1,9.13"
records500/14000/14713_hr,"0.79,1.69,2.59,3.51,4.43,5.33,6.24,7.15,8.08,9.01"
records500/14000/14729_hr,"0.86,1.54,2.21,2.9,3.6,4.28,4.97,5.66,6.36,7.05,7.74,8.43,9.13"
records500/14000/14731_hr,"1.05,2.23,2.95,3.93,4.85,5.57,6.47,7.41,8.1,8.97"
records500/14000/14745_hr,"0.66,1.68,2.77,3.83,4.9,5.98,7.03,8.09,9.19"
records500/14000/14746_hr,"1.35,2.13,2.91,3.67,4.44,5.24,6.02,6.81,7.62,8.44,9.3"
records500/14000/14762_hr,"1.33,2.24,3.11,3.99,4.86,5.7,6.53,7.4,8.31,9.19"
records500/14000/14771_hr,"0.81,2.41,4.11,5.79,7.44,8.93"
records500/14000/14775_hr,"0.72,1.59,2.44,3.27,4.09,4.94,5.79,6.64,7.5,8.33,9.15"
records500/14000/14781_hr,"1.49,2.34,3.21,4.07,4.94,5.81,6.68,7.55,8.42,9.29"
records500/14000/14792_hr,"0.85,1.3,2.21,2.85,3.31,3.76,4.52,5.0,5.43,5.85,6.56,7.06,7.59,8.29,8.77,9.15"
records500/14000/14805_hr,"1.71,2.97,4.16,5.32,6.6,7.87,9.1"
records500/14000/14814_hr,"0.8,1.91,3.04,4.12,5.24,6.37,7.45,8.6"
records500/14000/14836_hr,"0.81,1.7,2.6,3.5,4.4,5.29,6.22,7.16,8.11,9.0"
records500/14000/14851_hr,"1.33,2.35,3.31,4.32,5.35,6.39,7.4,8.43"
records500/14000/14869_hr,"0.97,1.54,2.1,2.67,3.23,3.78,4.34,4.82,5.44,5.99,6.56,7.14,7.71,8.13,8.8"
records500/14000/14912_hr,"1.28,2.23,3.17,4.14,5.1,6.06,7.02,7.99,8.95"
records500/14000/14923_hr,"0.7,1.46,2.19,2.92,3.76,4.25,5.43,6.2,7.01,7.82,8.63"
records500/14000/14937_hr,"1.07,1.81,2.58,3.36,4.12,4.9,5.66,6.38,7.1,7.81,8.54,9.3"
records500/14000/14938_hr,"1.46,2.49,3.55,4.62,5.58,6.53,7.46,8.38"
records500/14000/14944_hr,"0.71,1.5,2.28,3.07,3.86,4.66,5.43,6.21,7.0,7.8,8.59"
records500/14000/14946_hr,"0.75,1.83,2.91,4.01,5.12,6.22,7.33,8.45"
records500/14000/14965_hr,"0.9,1.67,2.45,3.23,4.02,4.83,5.64,6.43,7.22,8.0,8.78"
records500/14000/14976_hr,"0.77,1.92,3.04,4.19,5.33,6.47,7.63,8.78"
records500/15000/15001_hr,"1.44,2.26,3.02,3.71,4.4,5.12,5.9,6.7,7.49,8.08,9.04"
records500/15000/15015_hr,"1.23,2.0,2.77,3.58,4.4,5.17,5.97,6.83,7.62,8.44,9.27"
records500/15000/15024_hr,"1.08,1.61,2.26,2.85,3.43,4.03,4.61,5.2,5.79,6.28,6.93,7.52,8.08,8.68,9.26"
records500/15000/15034_hr,"1.02,1.68,2.36,3.04,3.84,4.5,5.25,5.78,6.6,7.26,7.91,8.4,9.2"
records500/15000/15057_hr,"1.26,2.15,2.99,3.81,4.63,5.49,6.66,7.69,8.7"
records500/15000/15059_hr,"1.24,2.01,2.72,3.4,4.15,4.9,5.67,6.39,7.06,7.77,8.52,9.1"
records500/15000/15064_hr,"1.01,1.67,3.27,3.66,4.45,5.11,5.9,6.73,7.7,9.0"
records500/15000/15074_hr,"0.99,1.94,2.8,3.63,4.56,5.61,6.61,7.61,8.56"
records500/15000/15090_hr,"1.48,2.42,3.43,4.43,5.56,6.7,7.84,9.02"
records500/15000/15094_hr,"0.85,1.73,2.64,3.56,4.46,5.39,6.33,7.25,8.17,9.11"
records500/15000/15101_hr,"0.71,1.34,2.03,2.68,3.31,3.94,4.58,5.26,5.9,6.52,7.16,7.6,8.4,9.06"
records500/15000/15136_hr,"0.98,1.61,2.26,2.79,3.43,4.19,4.82,5.46,6.1,6.61,7.25,8.01,8.64,9.27"
records500/15000/15139_hr,"0.75,1.47,2.19,2.91,3.63,4.36,5.09,5.81,6.54,7.27,7.99,8.72"
records500/15000/15141_hr,"0.91,1.51,2.02,2.6,3.15,3.68,4.21,4.87,5.57,6.22,7.01,7.63,8.26,8.95"
records500/15000/15180_hr,"0.74,1.14,1.7,2.4,2.94,3.49,4.04,4.59,5.3,5.68,6.07,6.94,7.32,7.87,8.41,8.96"
records500/15000/15203_hr,"1.21,1.78,2.71,3.5,4.28,4.86,5.78,6.55,7.26,7.94,8.86"
records500/15000/15207_hr,"0.78,1.63,2.48,3.32,4.16,4.99,5.83,6.68,7.52,8.34,9.19"
records500/15000/15221_hr,"0.85,1.85,2.83,3.79,4.74,5.67,6.61,7.54,8.48"
records500/15000/15227_hr,"1.44,2.34,3.22,4.11,5.01,5.9,6.78,7.69,8.59"
records500/15000/15235_hr,"1.03,1.63,2.22,2.64,3.33,3.93,4.52,5.11,5.7,6.29,6.88,7.48,8.07,8.66,9.26"
records500/15000/15259_hr,"1.37,2.14,2.9,3.68,4.49,5.28,6.07,6.85,7.63,8.4,9.18"
records500/15000/15279_hr,"1.09,1.89,2.25,3.0,3.58,4.16,4.78,5.49,6.24,7.1,7.74,8.27,8.79,9.3"
records500/15000/15297_hr,"1.34,2.31,3.29,4.26,5.2,6.17,7.15,8.11,9.04"
records500/15000/15377_hr,"1.33,2.38,3.44,4.45,5.45,6.46,7.48,8.5"
records500/15000/15384_hr,"0.68,1.23,1.78,2.31,2.84,3.39,3.94,4.49,5.04,5.57,6.12,6.68,7.24,7.8,8.35,8.9"
records500/15000/15391_hr,"1.13,1.96,2.83,3.72,4.59,5.45,6.31,7.16,8.0,8.84"
records500/15000/15400_hr,"1.22,2.18,3.11,4.03,4.99,6.01,7.09,8.19,9.23"
records500/15000/15421_hr,"0.74,1.76,2.8,3.83,4.88,5.67,6.05,7.11,7.56,8.03,9.07"
records500/15000/15438_hr,"1.34,2.13,2.94,3.76,4.59,5.4,6.22,7.05,7.86,8.67"
records500/15000/15444_hr,"0.8,1.86,2.57,3.31,4.06,4.8,5.54,6.28,7.03,7.77,8.5,9.24"
records500/15000/15447_hr,"0.89,1.83,2.37,3.11,4.01,4.71,5.28,5.82,6.56,7.39,7.91,8.86"
records500/15000/15461_hr,"1.72,2.87,3.99,5.05,6.13,7.16,8.15,9.23"
records500/15000/15484_hr,"0.9,1.58,2.25,3.0,3.73,4.52,5.55,6.29,6.97,7.68,8.8"
records500/15000/15487_hr,"0.91,2.09,3.25,4.41,5.56,6.69,7.86,9.01"
records500/15000/15500_hr,"0.91,1.82,2.76,3.71,4.63,5.57,6.54,7.55,8.53"
records500/15000/15507_hr,"1.52,2.47,3.34,4.06,4.83,5.66,6.51,7.42,8.37,9.3"
records500/15000/15526_hr,"0.92,1.31,1.7,2.09,2.48,2.87,3.25,3.64,4.03,4.41,4.79,5.19,5.57,5.97,6.34,6.74,7.11,7.5,7.88,8.28,8.66,9.03"
records500/15000/15532_hr,"0.83,1.83,2.78,3.74,4.72,5.69,6.66,7.68,8.7"
records500/15000/15548_hr,"0.81,1.83,2.89,3.98,5.05,6.07,7.12,8.16,9.16"
records500/15000/15549_hr,"1.48,2.43,3.39,4.34,5.28,6.26,7.21,8.14,9.09"
records500/15000/15573_hr,"0.68,1.99,3.02,4.23,5.43,6.75,7.76,8.93"
records500/15000/15575_hr,"1.35,2.2,3.06,3.93,4.77,5.63,6.49,7.37,8.23,9.1"
records500/15000/15588_hr,"0.77,1.26,2.26,3.08,3.89,4.8,5.24,6.24,7.06,7.51,8.5,9.3"
records500/15000/15631_hr,"0.72,1.53,2.33,3.14,3.95,4.77,5.58,6.4,7.21,7.66,8.02,8.82"
records500/15000/15638_hr,"1.23,2.0,2.77,3.55,4.33,5.13,5.92,6.68,7.41,8.15,8.91"
records500/15000/15647_hr,"0.96,1.6,2.17,2.76,3.27,3.81,4.36,4.75,5.48,5.99,6.53,7.05,7.6,8.19,8.74,9.28"
records500/15000/15652_hr,"1.46,2.34,3.21,4.1,5.03,5.93,6.36,7.69,8.56"
records500/15000/15674_hr,"0.65,1.5,2.35,3.21,4.06,4.91,5.77,6.63,7.51,8.38,9.24"
records500/15000/15677_hr,"1.1,1.84,2.66,3.45,4.2,5.0,6.01,6.96,7.82,8.61"
records500/15000/15689_hr,"0.89,2.28,3.62,4.97,6.36,7.6,9.03"
records500/15000/15715_hr,"1.39,2.3,3.24,4.2,5.14,6.04,6.97,7.91,8.85"
records500/15000/15723_hr,"1.43,2.45,3.51,4.51,5.51,6.53,7.55,8.55"
records500/15000/15729_hr,"1.5,2.51,3.52,4.52,5.48,6.43,7.38,8.35,9.3"
records500/15000/15732_hr,"0.75,1.54,2.35,3.17,4.01,4.85,5.68,6.52,7.35,8.19,9.0"
records500/15000/15737_hr,"1.37,2.12,2.87,3.61,4.35,5.09,5.83,6.57,7.32,8.09,8.86"
records500/15000/15744_hr,"0.72,1.36,2.02,2.67,3.32,3.96,4.61,5.3,5.98,6.68,7.4,8.13,8.86"
records500/15000/15757_hr,"0.65,1.36,2.07,2.77,3.47,4.19,4.92,5.48,6.32,6.95,7.69,8.39,9.07"
records500/15000/15787_hr,"1.2,2.06,2.92,3.79,4.65,5.51,6.37,7.25,8.1,8.96"
records500/15000/15795_hr,"0.84,1.5,2.18,2.86,3.57,4.3,5.02,5.77,6.52,7.25,7.97,8.69"
records500/15000/15796_hr,"0.74,1.47,2.18,2.89,3.64,4.37,5.08,5.76,6.4,7.04,7.67,8.32,8.99"
records500/15000/15797_hr,"1.43,2.37,3.31,3.99,5.12,6.03,6.94,7.88,8.6"
records500/15000/15798_hr,"1.2,1.81,2.4,3.01,3.61,4.2,4.82,5.41,6.01,6.64,7.23,7.83,8.45,9.04"
records500/15000/15800_hr,"1.54,2.76,4.3,5.05,5.6,6.31,7.41,8.07,8.92"
records500/15000/15803_hr,"1.54,2.45,3.38,4.35,5.31,6.24,7.17,8.15,9.14"
records500/15000/15809_hr,"0.72,1.59,2.25,3.24,3.9,4.93,5.92,6.95,7.51,8.21,9.08"
records500/15000/15810_hr,"1.32,2.29,3.27,4.24,5.22,6.2,7.18,8.15,9.12"
records500/15000/15817_hr,"0.71,1.6,2.53,3.42,4.38,5.37,6.38,7.41,8.38"
records500/15000/15821_hr,"0.85,1.62,2.4,3.17,3.93,4.69,5.44,6.19,6.93,7.71,8.48,9.23"
records500/15000/15834_hr,"1.13,1.92,3.04,4.07,5.01,5.93,6.86,7.76,8.2,8.77"
records500/15000/15841_hr,"1.05,1.9,2.76,3.61,4.46,5.32,6.17,7.02,7.87,8.72"
records500/15000/15852_hr,"1.36,1.97,2.72,3.46,4.37,4.96,5.71,6.29,6.97,7.58,8.65,9.28"
records500/15000/15857_hr,"1.5,2.34,3.19,4.05,4.9,5.75,6.6,7.46,8.31,9.16"
records500/15000/15858_hr,"0.84,1.67,2.52,3.33,4.19,5.03,5.87,6.7,7.54,8.37,9.23"
records500/15000/15863_hr,"1.23,2.16,3.08,4.03,5.0,5.93,6.88,7.85,8.81"
records500/15000/15864_hr,"1.16,2.0,2.84,3.69,4.53,5.36,6.19,7.01,7.81,8.62"
records500/15000/15865_hr,"0.73,1.65,2.58,3.52,4.44,5.35,6.26,7.15,8.02,8.88"
records500/15000/15871_hr,"1.06,2.32,3.58,4.83,6.05,7.3,8.49"
records500/15000/15874_hr,"0.7,1.52,2.32,3.1,3.87,4.63,5.39,6.18,6.98,7.81,8.66"
records500/15000/15897_hr,"1.46,2.43,3.37,4.27,5.16,6.07,7.01,7.99,8.39"
records500/15000/15898_hr,"0.95,1.79,2.63,3.48,4.3,5.13,5.97,6.8,7.64,8.48,9.33"
records500/15000/15899_hr,"1.16,2.35,3.44,4.54,5.66,6.83,8.0,9.23"
records500/15000/15900_hr,"1.43,2.33,3.25,4.18,5.11,6.03,6.92,7.84,8.76"
records500/15000/15901_hr,"1.25,2.34,3.33,4.36,5.42,6.49,7.57,8.64"
records500/15000/15924_hr,"1.27,2.15,3.04,3.91,4.78,5.67,6.53,7.42,8.29,9.18"
records500/15000/15926_hr,"0.69,1.75,2.81,3.88,4.96,6.06,7.16,8.27"
records500/15000/15930_hr,"1.32,2.24,3.15,4.04,4.93,5.84,6.75,7.65,8.54"
records500/15000/15948_hr,"1.15,2.14,3.18,4.18,5.25,6.32,7.33,8.34,9.28"
records500/15000/15950_hr,"1.04,1.81,2.56,3.31,4.06,4.81,5.55,6.28,7.02,7.78,8.53,9.29"
records500/15000/15954_hr,"1.15,1.98,2.62,3.68,4.51,5.36,6.18,7.0,7.85,8.68,9.3"
records500/15000/15958_hr,"0.95,1.81,2.23,3.0,3.5,3.98,4.94,5.24,6.06,6.86,7.32,8.41,9.12"
records500/15000/15959_hr,"1.08,2.03,2.96,3.9,4.8,5.68,6.55,7.49,8.47"
records500/15000/15988_hr,"0.77,1.6,2.4,3.2,4.01,4.81,5.61,6.43,7.22,8.02,8.83"
